invoice_number,vendor_id,vendor_name,vendor_category,country,city,po_number,department,invoice_date,due_date,payment_terms,currency,amount,tax_rate,tax_amount,invoice_status,created_timestamp,is_fraud,fraud_type
INV-901262-8DB4,VEND-4568B5E4,Subramaniam-Merchant LLC,Office Supplies,India,Raipur,PO-A19D3E07,Procurement,2023-03-08,2023-04-22,45,INR,16473.67,0.07,1153.16,PAID,2023-03-08T12:56:47,1,DUPLICATE_PO
INV-003162-EB07,VEND-A9370B11,"Behl, Mani and Muni",Packaging,India,Vasai-Virar,PO-B718E987,Marketing,2023-12-13,2024-03-12,90,INR,43195.73,0.1029,4444.84,APPROVED,2023-12-13T16:12:13,0,NONE
INV-007188-4577,VEND-B385FB77,"Nazareth, Kurian and Suresh Industries",Office Supplies,China,Jaunpur,PO-2A93D6ED,Facilities,2024-07-18,2024-08-17,30,CNY,20413.64,0.086,1755.57,PAID,2024-07-18T17:43:25,0,NONE
INV-005691-8925,VEND-93FF0D2C,Sawhney-Bose LLC,Maintenance,India,Bettiah,PO-594108A3,Logistics,2024-05-07,2024-05-22,15,INR,3443.31,0.1183,407.34,OVERDUE,2024-05-07T11:42:00,0,NONE
INV-005190-6A2A,VEND-64A9E07C,Ahluwalia LLC,Transportation,India,Karimnagar,PO-F1A5DBDD,Operations,2023-08-28,2023-09-27,30,INR,31988.39,0.0516,1650.6,APPROVED,2023-08-28T17:34:47,0,NONE
INV-003813-0EDD,VEND-0D3FFB10,Oza and Sons Pvt Ltd,Transportation,India,Dibrugarh,PO-525DBD1A,Finance,2023-12-28,2024-02-26,60,INR,54090.97,0.0695,3759.32,PENDING,2023-12-28T15:15:03,0,NONE
INV-007993-EE5D,VEND-EFD13390,Pandey and Sons Pvt Ltd,Raw Materials,India,Bongaigaon,PO-62907D0F,Production,2023-06-01,2023-07-01,30,INR,400121.09,0.118,47214.29,PAID,2023-06-01T15:40:45,0,NONE
INV-002062-BBB5,VEND-0A1F5583,Shukla-Chaudhari,Office Supplies,India,Imphal,PO-6DA42966,Procurement,2024-04-04,2024-06-03,60,INR,8767.21,0.1042,913.54,PAID,2024-04-04T10:26:54,0,NONE
INV-001760-136F,VEND-FC45B8AB,Murthy-Sahota Enterprises,Transportation,China,Haridwar,PO-8A528D69,Marketing,2023-04-06,2023-07-05,90,CNY,3986.02,0.1047,417.34,PENDING,2023-04-06T16:01:12,0,NONE
INV-002522-80A7,VEND-E0D27A09,"Walla, Rai and Nadig Enterprises",Furniture,India,Hosur,PO-7D317BF3,Finance,2023-11-30,2023-12-15,15,INR,35554.01,0.124,4408.7,PAID,2023-11-30T14:31:43,0,NONE
INV-005825-B87A,VEND-37DB4D5D,Kothari-Ahuja,Office Supplies,India,Yamunanagar,PO-CD5B55A8,Marketing,2023-08-30,2023-09-29,30,INR,6440.66,0.1165,750.34,PENDING,2023-08-30T10:18:56,0,NONE
INV-000980-A6A0,VEND-D189CEA9,"Dua, Kala and Bhatt",Electronics,Germany,Vellore,PO-339E7635,Operations,2024-06-26,2024-07-26,30,EUR,35534.38,0.1209,4296.11,APPROVED,2024-06-26T18:43:31,0,NONE
INV-008950-4E3A,VEND-19A9F2F6,Ray Group,Maintenance,India,Fatehpur,PO-5ACC84A1,Facilities,2024-12-10,2024-12-25,15,INR,12797.18,0.081,1036.57,PAID,2024-12-10T12:53:34,0,NONE
INV-009159-E6D4,VEND-41BE8CD1,"Contractor, Kamdar and Shroff",Raw Materials,USA,Arrah,PO-5C55E44E,R&D,2024-01-15,2024-03-15,60,USD,115285.91,0.0599,6905.63,PENDING,2024-01-15T13:42:43,0,NONE
INV-001498-F89C,VEND-602889B6,"Bhasin, Biswas and Sodhi & Co",Maintenance,India,Baranagar,PO-2E4F77BF,Logistics,2023-10-03,2024-01-01,90,INR,22055.52,0.0593,1307.89,APPROVED,2023-10-03T15:06:08,0,NONE
INV-008191-29EC,VEND-8B674B80,"Patel, Bir and Vora",Transportation,India,Pali,PO-71FFF1FC,HR,2024-02-26,2024-04-26,60,INR,23161.84,0.1057,2448.21,PAID,2024-02-26T15:21:54,0,NONE
INV-002584-BD98,VEND-51CAE0F5,"Majumdar, Anne and Varughese & Co",Office Supplies,India,Guwahati,PO-99064571,Finance,2023-06-15,2023-08-14,60,INR,19775.24,0.0711,1406.02,PENDING,2023-06-15T10:38:50,0,NONE
INV-004076-A435,VEND-03F34CC3,Panchal-Ahuja,Packaging,India,Asansol,PO-C63A8397,Facilities,2024-05-28,2024-07-27,60,INR,7033.3,0.089,625.96,APPROVED,2024-05-28T15:56:12,0,NONE
INV-001467-A04A,VEND-81E4CA13,Kaul Inc Industries,Raw Materials,India,Alwar,PO-169F254E,Facilities,2024-06-14,2024-07-14,30,INR,387052.83,0.0845,32705.96,OVERDUE,2024-06-14T18:07:43,0,NONE
INV-008767-F441,VEND-959CD2A0,"Chokshi, Swaminathan and Sawhney",Raw Materials,India,Jodhpur,PO-8CEFDA23,IT,2024-04-26,2024-06-10,45,INR,29184.98,0.0826,2410.68,PAID,2024-04-26T09:37:21,0,NONE
INV-002540-E863,VEND-81E7E54F,Mangat Group,Packaging,USA,Nandyal,PO-590ED169,Procurement,2024-12-11,2025-01-10,30,USD,5188.22,0.0882,457.6,PAID,2024-12-11T14:36:41,0,NONE
INV-007787-E707,VEND-0A4E8FDF,Choudhury Inc,Electronics,India,Bongaigaon,PO-E6429CAB,HR,2024-01-10,2024-02-09,30,INR,124768.64,0.1438,17941.73,PENDING,2024-01-10T09:11:23,0,NONE
INV-000689-227C,VEND-43DAA4E9,Dua and Sons,Raw Materials,India,Bhalswa Jahangir Pur,PO-6830FE29,Procurement,2023-07-21,2023-09-04,45,INR,341909.55,0.068,23249.85,PAID,2023-07-21T11:54:11,0,NONE
INV-000147-4313,VEND-0239D12E,"Vyas, Chander and Sampath",Office Supplies,USA,Surat,PO-15D5435F,HR,2024-10-31,2024-12-15,45,USD,8387.78,0.0916,768.32,PAID,2024-10-31T12:01:00,0,NONE
INV-003983-BFA5,VEND-3426F2DA,Sathe-Kala,Packaging,India,Gulbarga,PO-E893FDE0,Operations,2024-08-07,2024-08-22,15,INR,13509.28,0.0528,713.29,PAID,2024-08-07T13:37:50,0,NONE
INV-010216-CFB4,VEND-984AC41E,Gole-Deshmukh Industries,Transportation,USA,Dindigul,PO-75E570F9,Procurement,2024-02-27,2024-03-28,30,USD,35272.93,0.0928,3273.33,PAID,2024-02-27T11:56:45,0,NONE
INV-001961-ECEA,VEND-702CF71C,"Sani, Chaudhary and Contractor",Electronics,India,Chinsurah,PO-9B475E33,Facilities,2024-01-09,2024-04-08,90,INR,50612.39,0.1247,6311.37,OVERDUE,2024-01-09T13:36:02,0,NONE
INV-004524-C08E,VEND-D32FBE9C,Suri-Cherian,Office Supplies,India,Mirzapur,PO-C5A96803,Marketing,2024-07-15,2024-08-29,45,INR,6298.81,0.1165,733.81,REJECTED,2024-07-15T16:07:43,0,NONE
INV-009531-35C4,VEND-9917C629,"Dey, Brar and Tella",Machinery,India,Meerut,PO-7B458FCD,Marketing,2023-04-12,2023-05-27,45,INR,222762.91,0.1596,35552.96,PAID,2023-04-12T09:58:02,0,NONE
INV-000247-F318,VEND-283BB955,Rai Inc Traders,Packaging,India,Shahjahanpur,PO-7FB6E23B,Operations,2024-09-18,2024-11-17,60,INR,43390.27,0.0861,3735.9,PAID,2024-09-18T11:53:54,0,NONE
INV-005317-69F0,VEND-9B3EB04B,Devan Ltd Industries,Office Supplies,India,Bhalswa Jahangir Pur,PO-E3C0D85F,Marketing,2024-01-16,2024-03-01,45,INR,8130.06,0.092,747.97,PAID,2024-01-16T16:55:02,0,NONE
INV-010367-D3FC,VEND-0A1F5583,Shukla-Chaudhari,Office Supplies,India,Imphal,PO-A247F575,HR,2023-11-20,2024-01-19,60,INR,6230.51,0.1042,649.22,PENDING,2023-11-20T13:12:09,0,NONE
INV-900469-07DA,VEND-D09739AD,"Madan, Yohannan and Sule",Electronics,India,Junagadh,PO-E49DDF0A,HR,2024-05-24,2024-06-23,30,INR,778394.02,0.123,95742.46,PAID,2024-05-24T00:38:51,1,AMOUNT_INFLATION
INV-009827-52D6,VEND-7A222BEB,"Modi, Chada and Kothari Pvt Ltd",Packaging,Germany,Proddatur,PO-75ADACD3,Finance,2024-06-04,2024-07-19,45,EUR,34767.32,0.0778,2704.9,APPROVED,2024-06-04T11:53:07,0,NONE
INV-011006-B80A,VEND-F9EBCD8F,"Jain, Yadav and Doctor",Raw Materials,India,Khammam,PO-73DDC9E0,Operations,2023-11-01,2023-12-16,45,INR,70891.14,0.0884,6266.78,PENDING,2023-11-01T10:49:46,0,NONE
INV-902081-75F3,VEND-0A1F4334,Mistry-Samra,Electronics,India,Sirsa,PO-651748B0,Procurement,2023-10-16,2024-01-14,90,INR,33160.32,0.1394,4622.55,PAID,2023-10-16T23:00:50,1,WEEKEND
INV-010972-E8BF,VEND-A7928FA8,Bhalla and Sons Inc,Raw Materials,India,Muzaffarpur,PO-E97E8060,Procurement,2023-02-08,2023-04-09,60,INR,194754.16,0.0883,17196.79,APPROVED,2023-02-08T17:09:35,0,NONE
INV-003256-B4DE,VEND-FB61F05C,"Sen, Naidu and Mutti Traders",Office Supplies,India,Gandhidham,PO-A2E3F14E,Logistics,2023-04-12,2023-05-27,45,INR,9128.47,0.0738,673.68,PAID,2023-04-12T09:23:06,0,NONE
INV-010091-FEB9,VEND-1371AFCF,Nanda Group & Co,Transportation,China,Singrauli,PO-22358D15,HR,2023-12-11,2024-02-09,60,CNY,20646.31,0.0684,1412.21,PAID,2023-12-11T17:40:21,0,NONE
INV-007885-B9F6,VEND-0ECA9B15,Kumar-Sharaf & Co,Packaging,India,Bangalore,PO-025D8F4B,IT,2024-12-13,2025-03-13,90,INR,9897.18,0.0552,546.32,PAID,2024-12-13T15:59:28,0,NONE
INV-900545-8DCB,VEND-79E84A8D,Sekhon LLC & Co,Office Supplies,India,Barasat,PO-C9133DCE,Production,2023-08-31,2023-11-29,90,INR,99603.34,0.0658,6553.9,PAID,2023-08-31T16:46:36,1,AMOUNT_INFLATION
INV-901270-CABC,VEND-B6C92F8D,"Dutta, Sami and Bhatt & Co",Transportation,India,Eluru,PO-50531E9A,Finance,2023-03-03,2023-05-02,60,INR,17476.66,0.0633,1106.27,PAID,2023-03-03T15:38:24,1,DUPLICATE_PO
INV-008535-AB84,VEND-8505A1A0,Randhawa PLC Industries,Transportation,India,Noida,PO-EBFA197B,HR,2024-05-31,2024-07-30,60,INR,43491.41,0.0854,3714.17,PAID,2024-05-31T15:20:04,0,NONE
INV-000692-3C1A,VEND-59049DD4,Kumer-Prasad Pvt Ltd,Transportation,India,Bhalswa Jahangir Pur,PO-317240B0,Facilities,2024-05-20,2024-06-04,15,INR,13157.94,0.0777,1022.37,PAID,2024-05-20T16:27:38,0,NONE
INV-002599-9D93,VEND-64A9E07C,Ahluwalia LLC,Transportation,India,Karimnagar,PO-021EF4B4,Production,2024-07-10,2024-08-09,30,INR,29149.96,0.0516,1504.14,OVERDUE,2024-07-10T11:10:54,0,NONE
INV-005294-0F83,VEND-5E05954B,Kakar and Sons Enterprises,Office Supplies,China,Nangloi Jat,PO-ED5B1877,Logistics,2024-09-13,2024-11-12,60,CNY,7269.93,0.1176,854.94,PENDING,2024-09-13T09:50:56,0,NONE
INV-011575-62C5,VEND-74CC4DBF,Bail-Nair,Office Supplies,India,Tadipatri,PO-192A17C1,Facilities,2024-07-26,2024-10-24,90,INR,14712.95,0.1064,1565.46,PAID,2024-07-26T16:23:57,0,NONE
INV-SEQ-820552,VEND-DA769CA8,"Gole, Memon and Nagi Traders",Transportation,India,Vijayawada,PO-690D37A5,HR,2024-03-12,2024-06-10,90,INR,5879.37,0.1191,700.23,PENDING,2024-03-12T02:26:01,1,SEQUENTIAL
INV-007747-B1EB,VEND-8BD56F4B,Zacharia LLC LLC,Transportation,Germany,Dehradun,PO-99E4BB83,Procurement,2023-03-17,2023-04-01,15,EUR,23252.44,0.1162,2701.93,APPROVED,2023-03-17T12:48:38,0,NONE
INV-003416-CB80,VEND-7142F2F1,Chatterjee Ltd,IT Services,Germany,Raichur,PO-0F00385B,Marketing,2023-01-10,2023-02-24,45,EUR,318041.74,0.18,57247.51,PAID,2023-01-10T12:53:34,0,NONE
INV-008539-0725,VEND-521CAFDD,Rastogi-Pathak Pvt Ltd,Office Supplies,India,Durgapur,PO-F21F6B4C,Facilities,2024-02-16,2024-04-01,45,INR,7621.23,0.0505,384.87,PAID,2024-02-16T14:17:58,0,NONE
INV-001540-9ACC,VEND-FF378DDF,"Kar, Pal and Venkataraman Industries",Machinery,India,Vijayawada,PO-35382DC4,Facilities,2024-03-19,2024-04-03,15,INR,212621.05,0.179,38059.17,PAID,2024-03-19T18:16:22,0,NONE
INV-011607-A898,VEND-B385FB77,"Nazareth, Kurian and Suresh Industries",Office Supplies,China,Jaunpur,PO-2A93D6ED,Facilities,2024-03-29,2024-04-28,30,CNY,21160.21,0.086,1819.78,PAID,2024-03-29T12:39:05,0,NONE
INV-901445-6295,VEND-512E74B8,Borah-Bera,Consulting,India,Jalgaon,PO-9AE3AF50,Facilities,2023-09-13,2023-12-12,90,INR,50168.46,0.18,9030.32,OVERDUE,2023-09-13T04:05:13.709981,1,BURST
INV-000550-31FE,VEND-9735CE93,"Sidhu, Mahajan and Hans",Raw Materials,India,Bathinda,PO-498EE3CC,Production,2024-01-04,2024-04-03,90,INR,193217.45,0.1096,21176.63,PAID,2024-01-04T09:29:16,0,NONE
INV-004050-3F54,VEND-353DDE82,Bhagat PLC,Maintenance,India,Cuttack,PO-76BA99F4,Logistics,2024-12-24,2025-01-08,15,INR,8470.52,0.0718,608.18,PAID,2024-12-24T16:15:09,0,NONE
INV-007258-6D5A,VEND-AA08C6FD,Ravel-Sahni,Transportation,India,Raipur,PO-142FAED9,Procurement,2023-05-11,2023-06-25,45,INR,23609.56,0.0508,1199.37,PENDING,2023-05-11T12:35:40,0,NONE
INV-SEQ-671540,VEND-95BC5063,"Choudhary, Saha and Morar",IT Services,India,Kavali,PO-B7A89B2D,Production,2023-03-24,2023-06-22,90,INR,30532.21,0.18,5495.8,PAID,2023-03-24T04:57:02,1,SEQUENTIAL
INV-004079-A376,VEND-AA4C6ED6,"Ray, Dubey and Khalsa & Co",Maintenance,USA,Belgaum,PO-DEC66861,Finance,2023-10-19,2023-11-18,30,USD,13805.28,0.1096,1513.06,PAID,2023-10-19T10:26:32,0,NONE
INV-001999-26AE,VEND-43B1686D,Pandit Inc LLC,Office Supplies,India,Ichalkaranji,PO-A2B39F57,Production,2024-04-10,2024-04-25,15,INR,7825.31,0.0655,512.56,APPROVED,2024-04-10T11:56:19,0,NONE
INV-000207-1355,VEND-166089C3,"Solanki, Kibe and Solanki Enterprises",Raw Materials,India,Jhansi,PO-FAFA9D72,IT,2024-06-03,2024-07-03,30,INR,35561.14,0.0748,2659.97,PAID,2024-06-03T17:31:25,0,NONE
INV-009630-B2B7,VEND-044BD34D,Chaudry Ltd Industries,Furniture,India,Gudivada,PO-134C2366,HR,2024-08-29,2024-11-27,90,INR,14689.4,0.134,1968.38,APPROVED,2024-08-29T16:47:13,0,NONE
INV-901448-7F61,VEND-512E74B8,Borah-Bera,Consulting,India,Jalgaon,PO-9AE3AF50,Facilities,2023-09-13,2023-12-12,90,INR,52968.9,0.18,9534.4,PAID,2023-09-13T05:32:39.419774,1,BURST
INV-003149-4CE8,VEND-D7E353F7,Batta-Padmanabhan & Co,Transportation,China,Loni,PO-E71D3AA4,Facilities,2024-08-07,2024-11-05,90,CNY,40680.12,0.0984,4002.92,PAID,2024-08-07T14:03:31,0,NONE
INV-002976-0AAF,VEND-5841460D,"Sidhu, Wadhwa and Krishnamurthy",Office Supplies,India,Raipur,PO-E7ABC8F4,Logistics,2024-06-11,2024-07-11,30,INR,18041.03,0.0542,977.82,PAID,2024-06-11T09:59:17,0,NONE
INV-900594-1740,VEND-0ECA9B15,Kumar-Sharaf & Co,Packaging,India,Bangalore,PO-6FE0BB6A,Logistics,2024-04-17,2024-07-16,90,INR,95456.42,0.0552,5269.19,PAID,2024-04-17T03:07:21,1,AMOUNT_INFLATION
INV-901757-0076,VEND-4565EE99,Rege-Narain Pvt Ltd,Machinery,India,Sagar,PO-61CDC2E0,Procurement,2024-04-18,2024-05-18,30,INR,488859.06,0.0059,2884.27,OVERDUE,2024-04-18T10:58:21,1,TAX
INV-006430-75F4,VEND-C796F9EF,Mammen-Bali LLC,Packaging,India,Bellary,PO-31FFE044,Finance,2024-10-17,2024-11-16,30,INR,27715.1,0.0927,2569.19,PENDING,2024-10-17T16:31:32,0,NONE
INV-010515-3EC0,VEND-51CAE0F5,"Majumdar, Anne and Varughese & Co",Office Supplies,India,Guwahati,PO-2C41EC6F,HR,2023-07-12,2023-09-10,60,INR,20477.06,0.0711,1455.92,PENDING,2023-07-12T14:08:37,0,NONE
INV-000919-FBA6,VEND-B385FB77,"Nazareth, Kurian and Suresh Industries",Office Supplies,China,Jaunpur,PO-0719FBFC,Logistics,2023-06-30,2023-07-30,30,CNY,22449.56,0.086,1930.66,PAID,2023-06-30T09:08:47,0,NONE
INV-002394-82CD,VEND-CD5DF222,Rao-Murthy,Transportation,Germany,Kulti,PO-AB8CAD47,Facilities,2023-06-15,2023-06-30,15,EUR,7494.8,0.0679,508.9,PAID,2023-06-15T17:14:52,0,NONE
INV-902812-C0DD,VEND-6A02F96F,Bahl-Kari Pvt Ltd,Office Supplies,India,Mira-Bhayandar,,HR,2023-04-02,2023-07-01,90,INR,52070.57,0.1198,6238.05,PENDING,2023-04-02T08:15:20,1,NEW_VENDOR
INV-009291-0678,VEND-841EE0E4,"Naik, Babu and Ghosh",Office Supplies,India,Faridabad,PO-761C53E8,Operations,2024-12-24,2025-03-24,90,INR,11365.12,0.115,1306.99,PAID,2024-12-24T18:57:30,0,NONE
INV-900980-AC9A,VEND-E24A2F17,Khosla-Tank Industries,Raw Materials,India,Ahmednagar,PO-B9A0971E,R&D,2023-09-26,2023-11-25,60,INR,422671.13,0.0928,39223.88,APPROVED,2023-09-26T09:48:48,1,PO_MISMATCH
INV-007598-B0AA,VEND-69CBF50F,"Gandhi, Sibal and Datta Traders",Transportation,China,Singrauli,PO-731BB1CE,R&D,2024-10-03,2024-12-02,60,CNY,7515.1,0.0947,711.68,APPROVED,2024-10-03T15:56:13,0,NONE
INV-006085-D3E8,VEND-512E74B8,Borah-Bera,Consulting,India,Jalgaon,PO-9AE3AF50,Facilities,2023-05-23,2023-08-21,90,INR,44449.35,0.18,8000.88,PAID,2023-05-23T17:48:40,0,NONE
INV-901625-AE10,VEND-1D21A290,Karpe-Kota,IT Services,India,Sri Ganganagar,PO-1E7FB305,Marketing,2023-02-10,2023-02-25,15,INR,44174.04,0.18,7951.33,PAID,2023-02-10T04:04:59.917227,1,BURST
INV-005105-BBEC,VEND-482DA0BD,"Dayal, Chadha and Bhatti",Furniture,India,Sikar,PO-15148F62,Logistics,2024-05-21,2024-06-20,30,INR,13925.41,0.1245,1733.71,PAID,2024-05-21T12:26:19,0,NONE
INV-006886-DB1C,VEND-3B3B0A73,Bath-Rattan & Co,Maintenance,UAE,Jehanabad,PO-4AC94CE2,Production,2023-05-09,2023-08-07,90,AED,48668.36,0.1117,5436.26,PAID,2023-05-09T09:13:37,0,NONE
INV-005602-9F5A,VEND-8DBCAF0D,"Gandhi, Sarma and Bassi",Raw Materials,India,Bharatpur,PO-9539A35C,Facilities,2024-02-21,2024-03-22,30,INR,32878.51,0.0516,1696.53,PAID,2024-02-21T11:12:26,0,NONE
INV-003559-0BF1,VEND-E219DBD7,Loke Ltd & Co,Electronics,India,Narasaraopet,PO-E227DBED,Operations,2023-11-16,2023-12-01,15,INR,35898.7,0.1661,5962.77,PAID,2023-11-16T13:52:06,0,NONE
INV-008087-9E91,VEND-F4A14577,"Zachariah, Aurora and Chander",Office Supplies,India,Rourkela,PO-13C1775A,Marketing,2023-04-06,2023-05-21,45,INR,4189.65,0.0981,411.0,PAID,2023-04-06T15:58:52,0,NONE
INV-902635-4CA7,VEND-B7EC70C4,"Deo, Mittal and Dutt",Packaging,China,Tiruchirappalli,,Production,2024-12-21,2025-01-05,15,CNY,163048.39,0.0713,11625.35,PENDING,2024-12-21T14:22:03,1,NEW_VENDOR
INV-002469-A3E9,VEND-B70D160B,Shah Group,Packaging,India,Yamunanagar,PO-8154EA72,Finance,2023-02-15,2023-03-02,15,INR,5514.94,0.0726,400.38,PAID,2023-02-15T17:31:13,0,NONE
INV-010616-85D4,VEND-68F79677,"Soni, Sood and Iyengar",Packaging,India,Pondicherry,PO-DFC44F76,Marketing,2024-04-05,2024-05-20,45,INR,19327.45,0.0979,1892.16,PAID,2024-04-05T14:29:11,0,NONE
INV-007911-CD02,VEND-874D014F,Chaudry-Deo,Packaging,India,Gaya,PO-921CB768,Operations,2024-12-02,2025-03-02,90,INR,21097.61,0.0616,1299.61,PENDING,2024-12-02T03:52:28,1,DUPLICATE
INV-000135-741A,VEND-4FDC059D,Singh Group Industries,Office Supplies,India,Panipat,PO-5F3954B4,Procurement,2024-07-04,2024-10-02,90,INR,15384.31,0.0843,1296.9,PENDING,2024-07-04T18:43:23,0,NONE
INV-011323-3FB9,VEND-92CC8079,"Kalla, Srinivas and Joshi Enterprises",Transportation,India,Avadi,PO-F504AFAD,Finance,2024-03-07,2024-04-21,45,INR,49846.56,0.1105,5508.04,APPROVED,2024-03-07T16:16:58,0,NONE
INV-008897-7C05,VEND-7472752A,Sood PLC Industries,IT Services,India,Howrah,PO-B57B7F83,HR,2023-01-23,2023-04-23,90,INR,29412.64,0.18,5294.28,APPROVED,2023-01-23T12:03:34,0,NONE
INV-004411-658A,VEND-8505A1A0,Randhawa PLC Industries,Transportation,India,Noida,PO-E2A1A5EE,Procurement,2023-03-24,2023-05-23,60,INR,67996.65,0.0854,5806.91,APPROVED,2023-03-24T17:46:04,0,NONE
INV-004623-75A2,VEND-302AD2B4,Sathe-Sachdeva Enterprises,Office Supplies,India,Thrissur,PO-4360B0D9,Logistics,2023-05-01,2023-05-31,30,INR,7987.85,0.1023,817.16,PAID,2023-05-01T10:30:51,0,NONE
INV-001676-0F2E,VEND-37DB4D5D,Kothari-Ahuja,Office Supplies,India,Yamunanagar,PO-22835A22,Facilities,2024-02-02,2024-03-03,30,INR,7884.12,0.1165,918.5,PAID,2024-02-02T09:45:59,0,NONE
INV-003047-1BAD,VEND-20B558BA,Batra and Sons Industries,Transportation,India,Phagwara,PO-6E7E7C24,Production,2023-06-22,2023-08-21,60,INR,11822.49,0.11,1300.47,PENDING,2023-06-22T09:42:51,0,NONE
INV-000363-41E3,VEND-5D2E6272,"Kala, Toor and Lanka",Raw Materials,India,Karnal,PO-AB8FFC13,Procurement,2024-03-20,2024-04-04,15,INR,122819.98,0.1083,13301.4,PAID,2024-03-20T11:09:37,0,NONE
INV-008765-472D,VEND-5C824B6A,Mittal-Wadhwa Pvt Ltd,Packaging,India,Begusarai,PO-CFBC31E2,Marketing,2024-03-22,2024-05-21,60,INR,14911.56,0.1128,1682.02,PAID,2024-03-22T13:31:26,0,NONE
INV-010141-58AB,VEND-0E31311A,Toor Ltd & Co,Packaging,India,Ahmedabad,PO-7E36727D,Logistics,2023-06-05,2023-07-20,45,INR,36806.84,0.112,4122.37,PAID,2023-06-05T16:01:28,0,NONE
INV-901556-1496,VEND-0FDD7C9B,Bhatnagar Ltd Industries,Maintenance,India,Vadodara,PO-BB6E3D3F,Procurement,2024-11-29,2025-01-28,60,INR,26137.71,0.0649,1696.34,APPROVED,2024-11-29T02:19:15.538598,1,BURST
INV-902702-F54D,VEND-CBA0344A,Rana-Taneja,Maintenance,India,Eluru,,IT,2024-04-04,2024-04-19,15,INR,205308.32,0.0743,15254.41,PENDING,2024-04-04T14:40:39,1,NEW_VENDOR
INV-011765-E67E,VEND-88A5E4EA,Seshadri LLC,Packaging,India,Vijayanagaram,PO-1EAC9D25,Operations,2024-03-14,2024-03-29,15,INR,7093.66,0.072,510.74,PAID,2024-03-14T16:35:30,0,NONE
INV-003077-FCC5,VEND-A101D0BB,Ravel Ltd,Packaging,India,Farrukhabad,PO-721E83CB,Operations,2024-11-13,2024-12-13,30,INR,6843.24,0.1097,750.7,PAID,2024-11-13T10:27:47,0,NONE
INV-008061-B229,VEND-B70D160B,Shah Group,Packaging,India,Yamunanagar,PO-3EFE7092,Logistics,2023-02-09,2023-02-24,15,INR,5009.97,0.0726,363.72,OVERDUE,2023-02-09T11:58:49,0,NONE
INV-901028-1B80,VEND-7472752A,Sood PLC Industries,IT Services,India,Howrah,PO-B57B7F83,HR,2024-05-04,2024-08-02,90,INR,42362.05,0.18,7625.17,PENDING,2024-05-04T07:16:17,1,PO_MISMATCH
INV-007419-EA11,VEND-5D5914AD,Murthy and Sons Traders,Packaging,India,Tenali,PO-E01E6521,Logistics,2024-11-11,2024-12-11,30,INR,53420.07,0.1128,6025.78,PAID,2024-11-11T18:31:52,0,NONE
INV-011244-4008,VEND-34BC0BB6,Varkey-Agarwal Enterprises,Transportation,USA,Haridwar,PO-130EC99B,Marketing,2024-10-03,2024-11-02,30,USD,65405.57,0.0869,5683.74,PAID,2024-10-03T11:09:25,0,NONE
INV-001809-B762,VEND-A66DF300,Nigam-Rao,Office Supplies,India,Ozhukarai,PO-17074497,Operations,2023-01-09,2023-02-08,30,INR,9168.39,0.0859,787.56,REJECTED,2023-01-09T11:55:53,0,NONE
INV-004745-B6AC,VEND-37161388,Bobal-Varkey,Transportation,India,Alwar,PO-AD8E6B92,Finance,2024-04-25,2024-07-24,90,INR,14437.85,0.0578,834.51,APPROVED,2024-04-25T13:59:08,0,NONE
INV-002239-8D39,VEND-A3A23553,"Ramaswamy, Wadhwa and Datta",Transportation,India,Delhi,PO-031CE670,Finance,2023-05-01,2023-05-16,15,INR,38641.01,0.0604,2333.92,PENDING,2023-05-01T14:39:31,0,NONE
INV-002989-C136,VEND-AA4C6ED6,"Ray, Dubey and Khalsa & Co",Maintenance,USA,Belgaum,PO-FF2E123B,Operations,2023-01-18,2023-02-17,30,USD,18405.29,0.1096,2017.22,PAID,2023-01-18T13:54:33,0,NONE
INV-901516-B605,VEND-0C1BC5F3,"Jani, Roy and Thaker & Co",Electronics,China,Ghaziabad,PO-2680C6CF,Marketing,2023-12-20,2024-02-03,45,CNY,44721.99,0.1671,7473.04,PAID,2023-12-20T07:31:57.999556,1,BURST
INV-003081-0E9E,VEND-F701B8C7,Chaudhry Group & Co,IT Services,India,Chittoor,PO-9B293ED0,Production,2024-06-25,2024-08-09,45,INR,213564.69,0.18,38441.64,PAID,2024-06-25T18:08:48,0,NONE
INV-008831-7BC3,VEND-95D1A76B,Prabhu-Chokshi Enterprises,Packaging,India,Chittoor,PO-49DA215E,Finance,2024-09-10,2024-10-25,45,INR,19239.56,0.0598,1150.53,PENDING,2024-09-10T08:57:46,1,DUPLICATE
INV-004405-D56D,VEND-74CC4DBF,Bail-Nair,Office Supplies,India,Tadipatri,PO-0236A37B,IT,2023-08-04,2023-11-02,90,INR,15523.49,0.1064,1651.7,REJECTED,2023-08-04T09:34:10,0,NONE
INV-011787-947C,VEND-A7928FA8,Bhalla and Sons Inc,Raw Materials,India,Muzaffarpur,PO-DFA8C166,Production,2024-09-03,2024-11-02,60,INR,160950.68,0.0883,14211.95,APPROVED,2024-09-03T12:43:27,0,NONE
INV-004665-D483,VEND-95D1A76B,Prabhu-Chokshi Enterprises,Packaging,India,Chittoor,PO-655BC15B,R&D,2023-04-05,2023-05-20,45,INR,14402.49,0.0598,861.27,PAID,2023-04-05T17:44:15,0,NONE
